seq_id,print_id,tile_id,saturated,centroids
794,SI266220200309225433,10,0,"[{""x"": 160.05882352941177, ""y"": 0.8823529411764706, ""count"": 17}, {""x"": 325.26666666666665, ""y"": 0.7666666666666667, ""count"": 30}, {""x"": 251.0, ""y"": 36.285714285714285, ""count"": 7}]"
795,SI266220200309225433,11,0,[]
796,SI266220200309225433,12,0,[]
797,SI266220200309225433,13,0,[]
798,SI266220200309225433,14,0,[]
799,SI266220200309225433,15,0,[]
800,SI266220200309225433,0,0,[]
801,SI266220200309225433,1,0,[]
802,SI266220200309225433,2,0,[]
803,SI266220200309225433,3,1421,"[{""x"": 343.42105263157896, ""y"": 103.24561403508773, ""count"": 57}, {""x"": 478.38034865293184, ""y"": 125.80031695721078, ""count"": 631}, {""x"": 387.6, ""y"": 120.4, ""count"": 5}, {""x"": 282.0, ""y"": 126.88888888888889, ""count"": 18}, {""x"": 366.2, ""y"": 155.84, ""count"": 25}]"
804,SI266220200309225433,4,0,[]
805,SI266220200309225433,5,0,[]
806,SI266220200309225433,6,0,[]
807,SI266220200309225433,7,169,"[{""x"": 16.71408549404345, ""y"": 141.1261387526279, ""count"": 1427}, {""x"": 415.30227743271223, ""y"": 141.2256728778468, ""count"": 483}, {""x"": 268.66483516483515, ""y"": 137.63736263736263, ""count"": 182}, {""x"": 217.0, ""y"": 119.16666666666667, ""count"": 6}, {""x"": 187.25, ""y"": 120.75, ""count"": 8}]"
808,SI266220200309225433,8,0,[]
809,SI266220200309225433,9,45,"[{""x"": 56.55, ""y"": 483.65, ""count"": 20}, {""x"": 118.38636363636364, ""y"": 498.1136363636364, ""count"": 44}]"
810,SI266220200309225433,10,0,"[{""x"": 116.1219512195122, ""y"": 0.6341463414634146, ""count"": 41}]"
811,SI266220200309225433,11,0,[]
812,SI266220200309225433,12,0,[]
813,SI266220200309225433,13,0,[]
814,SI266220200309225433,14,0,[]
815,SI266220200309225433,15,0,[]
816,SI266220200309225433,0,0,[]
817,SI266220200309225433,1,0,[]
818,SI266220200309225433,2,0,[]
819,SI266220200309225433,3,1889,"[{""x"": 349.0121951219512, ""y"": 115.95121951219512, ""count"": 82}, {""x"": 451.2, ""y"": 99.0, ""count"": 20}, {""x"": 498.24, ""y"": 97.4, ""count"": 25}, {""x"": 290.0769230769231, ""y"": 128.46153846153845, ""count"": 13}, {""x"": 480.9307692307692, ""y"": 163.3846153846154, ""count"": 130}, {""x"": 363.46153846153845, ""y"": 163.46153846153845, ""count"": 26}]"
820,SI266220200309225433,4,0,"[{""x"": 271.8157894736842, ""y"": 367.94736842105266, ""count"": 38}, {""x"": 434.55263157894734, ""y"": 385.2631578947368, ""count"": 38}]"
821,SI266220200309225433,5,0,[]
822,SI266220200309225433,6,0,"[{""x"": 273.258064516129, ""y"": 449.06451612903226, ""count"": 31}, {""x"": 437.1666666666667, ""y"": 464.9166666666667, ""count"": 12}]"
823,SI266220200309225433,7,509,"[{""x"": 30.0, ""y"": 91.5, ""count"": 6}, {""x"": 389.2142857142857, ""y"": 93.35714285714286, ""count"": 14}, {""x"": 0.64, ""y"": 98.04, ""count"": 25}, {""x"": 351.5, ""y"": 99.15384615384616, ""count"": 26}, {""x"": 260.35616438356163, ""y"": 154.3972602739726, ""count"": 73}, {""x"": 14.471698113207546, ""y"": 179.9811320754717, ""count"": 53}, {""x"": 389.95, ""y"": 179.2, ""count"": 40}, {""x"": 434.5, ""y"": 182.66666666666666, ""count"": 6}]"
824,SI266220200309225433,8,0,"[{""x"": 498.2857142857143, ""y"": 354.14285714285717, ""count"": 7}]"
825,SI266220200309225433,9,0,"[{""x"": 251.70833333333334, ""y"": 446.2916666666667, ""count"": 24}, {""x"": 141.03174603174602, ""y"": 498.3095238095238, ""count"": 126}]"
826,SI266220200309225433,10,129,"[{""x"": 141.5654761904762, ""y"": 6.056547619047619, ""count"": 336}, {""x"": 326.63235294117646, ""y"": 32.31617647058823, ""count"": 136}]"
827,SI266220200309225433,11,0,[]
828,SI266220200309225433,12,0,"[{""x"": 151.16666666666666, ""y"": 297.6666666666667, ""count"": 6}, {""x"": 53.97435897435897, ""y"": 369.4102564102564, ""count"": 39}, {""x"": 233.54054054054055, ""y"": 385.72972972972974, ""count"": 37}]"
829,SI266220200309225433,13,0,[]
830,SI266220200309225433,14,0,[]
831,SI266220200309225433,15,0,[]
832,SI266220200309225433,0,0,[]
833,SI266220200309225433,1,0,[]
834,SI266220200309225433,2,0,"[{""x"": 496.53846153846155, ""y"": 168.96923076923076, ""count"": 65}, {""x"": 383.2857142857143, ""y"": 379.0, ""count"": 7}]"
835,SI266220200309225433,3,2801,"[{""x"": 357.1212121212121, ""y"": 99.96969696969697, ""count"": 66}, {""x"": 481.00435729847493, ""y"": 141.16557734204792, ""count"": 459}, {""x"": 329.68333333333334, ""y"": 153.41666666666666, ""count"": 120}]"
836,SI266220200309225433,4,0,"[{""x"": 274.2307692307692, ""y"": 298.15384615384613, ""count"": 13}, {""x"": 188.8, ""y"": 346.6, ""count"": 5}, {""x"": 356.76666666666665, ""y"": 384.98333333333335, ""count"": 60}]"
837,SI266220200309225433,5,0,[]
838,SI266220200309225433,6,26,"[{""x"": 25.054852320675106, ""y"": 173.53164556962025, ""count"": 474}, {""x"": 275.7, ""y"": 378.5, ""count"": 20}, {""x"": 437.65625, ""y"": 378.9375, ""count"": 32}, {""x"": 167.4375, ""y"": 417.6875, ""count"": 16}, {""x"": 352.9130434782609, ""y"": 463.5217391304348, ""count"": 46}]"
839,SI266220200309225433,7,1246,"[{""x"": 14.123353293413174, ""y"": 129.81197604790418, ""count"": 835}, {""x"": 399.2994923857868, ""y"": 142.8358714043993, ""count"": 591}, {""x"": 249.61988304093566, ""y"": 126.72514619883042, ""count"": 342}]"
840,SI266220200309225433,8,0,"[{""x"": 498.0, ""y"": 319.0, ""count"": 8}, {""x"": 472.2, ""y"": 347.4, ""count"": 5}, {""x"": 497.60869565217394, ""y"": 353.39130434782606, ""count"": 23}]"
841,SI266220200309225433,9,44,"[{""x"": 165.31666666666666, ""y"": 447.26666666666665, ""count"": 60}, {""x"": 336.74285714285713, ""y"": 446.6857142857143, ""count"": 35}, {""x"": 108.8962962962963, ""y"": 495.22962962962964, ""count"": 135}, {""x"": 275.86567164179104, ""y"": 498.04477611940297, ""count"": 67}]"
842,SI266220200309225433,10,85,"[{""x"": 123.28813559322033, ""y"": 2.0254237288135593, ""count"": 118}, {""x"": 260.589552238806, ""y"": 20.75, ""count"": 268}, {""x"": 497.72727272727275, ""y"": 1.8181818181818181, ""count"": 11}, {""x"": 331.5, ""y"": 1.0, ""count"": 8}]"
843,SI266220200309225433,11,0,[]
844,SI266220200309225433,12,0,"[{""x"": 233.47540983606558, ""y"": 298.3114754098361, ""count"": 61}, {""x"": 0.8666666666666667, ""y"": 353.1333333333333, ""count"": 15}, {""x"": 152.6086956521739, ""y"": 383.2826086956522, ""count"": 46}]"
845,SI266220200309225433,13,0,[]
846,SI266220200309225433,14,0,"[{""x"": 0.8571428571428571, ""y"": 2.0, ""count"": 7}]"
847,SI266220200309225433,15,0,[]
848,SI266220200309225433,0,0,[]
849,SI266220200309225433,1,0,[]
850,SI266220200309225433,2,0,[]
851,SI266220200309225433,3,2581,"[{""x"": 498.3532338308458, ""y"": 138.97014925373134, ""count"": 201}, {""x"": 314.47014925373134, ""y"": 119.23880597014926, ""count"": 134}, {""x"": 453.14102564102564, ""y"": 132.1153846153846, ""count"": 78}]"
852,SI266220200309225433,4,0,"[{""x"": 351.4, ""y"": 299.8, ""count"": 5}]"
853,SI266220200309225433,5,0,[]
854,SI266220200309225433,6,0,"[{""x"": 351.5625, ""y"": 382.0625, ""count"": 16}, {""x"": 166.26923076923077, ""y"": 414.4230769230769, ""count"": 26}]"
855,SI266220200309225433,7,367,"[{""x"": 3.7287449392712553, ""y"": 130.53036437246965, ""count"": 247}, {""x"": 352.24074074074076, ""y"": 106.37037037037037, ""count"": 54}, {""x"": 267.8, ""y"": 94.0, ""count"": 5}, {""x"": 187.63636363636363, ""y"": 123.30681818181819, ""count"": 88}, {""x"": 211.6, ""y"": 151.2, ""count"": 5}, {""x"": 236.0, ""y"": 159.5, ""count"": 8}, {""x"": 40.81818181818182, ""y"": 180.72727272727272, ""count"": 11}]"
856,SI266220200309225433,8,0,"[{""x"": 497.86842105263156, ""y"": 323.2894736842105, ""count"": 38}, {""x"": 450.2857142857143, ""y"": 335.14285714285717, ""count"": 7}]"
857,SI266220200309225433,9,79,"[{""x"": 266.6291390728477, ""y"": 477.13907284768214, ""count"": 151}, {""x"": 128.08333333333334, ""y"": 454.8333333333333, ""count"": 12}, {""x"": 74.85454545454546, ""y"": 476.8545454545455, ""count"": 110}, {""x"": 109.14285714285714, ""y"": 498.25, ""count"": 28}]"
858,SI266220200309225433,10,0,"[{""x"": 109.54285714285714, ""y"": 0.9428571428571428, ""count"": 35}, {""x"": 252.66666666666666, ""y"": 0.8888888888888888, ""count"": 18}, {""x"": 338.8888888888889, ""y"": 0.8888888888888888, ""count"": 9}, {""x"": 287.3333333333333, ""y"": 1.0, ""count"": 12}, {""x"": 340.125, ""y"": 35.125, ""count"": 8}]"
859,SI266220200309225433,11,0,[]
860,SI266220200309225433,12,0,"[{""x"": 151.66666666666666, ""y"": 302.8333333333333, ""count"": 6}, {""x"": 0.9285714285714286, ""y"": 322.60714285714283, ""count"": 28}]"
861,SI266220200309225433,13,0,[]
862,SI266220200309225433,14,0,"[{""x"": 1.0, ""y"": 1.6, ""count"": 5}]"
